income,age,english_score,prev_gpa,sem1_gpa,sem2_gpa,sem3_gpa,sem4_gpa,sem1_pred,sem2_pred,sem3_pred,sem4_pred
Upper middle income,U25,6,3.23,3.5,3.38,4.0,0.0,3.41,3.48,3.65,0.0
Lower middle income,u37,6.5,2.54,2.65,3.05,3.19,3.0,3.41,3.18,3.42,3.5
Upper middle income,U25,6,2.92,3.19,3.07,3.17,0.0,3.41,3.26,3.46,0.0
Lower middle income,U44,6,1.0,3.82,3.58,0.0,0.0,3.41,3.71,0.0,0.0
Low income,U30,6.5,4.0,3.63,3.88,4.0,0.0,3.41,3.67,3.83,0.0
Low income,U30,6,3.63,3.38,3.25,4.0,0.0,3.41,3.45,3.7,0.0
Low income,U30,7,3.76,3.25,3.38,3.5,4.0,3.41,3.43,3.67,3.5
Lower middle income,U30,6.2,2.9,3.88,4.0,4.0,0.0,3.41,3.73,3.97,0.0
Lower middle income,U30,6,4.0,2.86,3.14,3.2,3.17,3.41,3.18,3.42,3.5
Upper middle income,U30,6,3.92,3.67,4.0,3.75,4.0,3.41,3.67,3.74,3.5
Upper middle income,U30,6,3.6,3.96,4.0,0.0,0.0,3.41,3.77,0.0,0.0
Lower middle income,U30,7,3.5,3.88,3.88,4.0,0.0,3.41,3.78,3.69,0.0
Upper middle income,U30,6,3.05,3.08,2.92,3.0,3.0,3.41,3.22,3.42,3.5
Lower middle income,U30,6,3.5,3.0,3.25,3.5,0.0,3.41,3.2,3.44,0.0
Lower middle income,u37,7,4.0,3.77,3.58,4.0,0.0,3.41,3.68,3.79,0.0
Lower middle income,U30,6,3.77,4.0,3.79,4.0,0.0,3.41,3.79,3.88,0.0
Upper middle income,U30,6,2.98,3.5,3.19,3.5,3.5,3.41,3.48,3.51,3.5
Lower middle income,u37,6,2.79,3.0,3.55,3.5,2.0,3.41,3.23,3.45,3.5
Lower middle income,U30,6,3.57,3.19,3.54,3.0,0.0,3.41,3.26,3.47,0.0
Upper middle income,u37,6,2.88,4.0,4.0,4.0,0.0,3.41,3.84,3.73,0.0
Upper middle income,u37,6,3.5,3.0,3.15,3.17,0.0,3.41,3.2,3.42,0.0
Upper middle income,u37,6.5,2.8,3.42,3.3,3.83,2.5,3.41,3.45,3.46,3.5
Lower middle income,U30,6,3.5,3.38,3.38,3.5,0.0,3.41,3.41,3.58,0.0
Lower middle income,u37,6.2,3.18,3.0,2.89,3.33,0.0,3.41,3.19,3.43,0.0
Upper middle income,u37,6,3.0,2.93,3.21,3.5,3.63,3.41,3.19,3.44,3.5
Upper middle income,U30,6,3.62,3.5,3.71,4.0,3.83,3.41,3.49,3.59,3.5
Upper middle income,U30,6,3.55,3.21,3.5,0.0,0.0,3.41,3.29,0.0,0.0
Low income,u37,6,3.5,2.5,3.0,3.0,3.0,3.41,3.18,3.42,3.32
Upper middle income,U30,6,3.52,3.25,3.38,3.5,4.0,3.41,3.37,3.48,3.5
Lower middle income,U30,6,2.92,3.75,3.38,3.3,0.0,3.41,3.64,3.78,0.0
Upper middle income,U30,6,3.54,3.15,3.31,0.0,0.0,3.41,3.27,0.0,0.0
Upper middle income,U30,6,3.37,3.04,3.31,0.0,0.0,3.41,3.22,0.0,0.0
Upper middle income,U30,6,3.67,4.0,3.63,4.0,0.0,3.41,3.83,3.91,0.0
Upper middle income,u37,6.2,3.12,3.58,3.25,3.5,0.0,3.41,3.57,3.58,0.0
Upper middle income,u37,6,2.46,3.25,3.25,4.0,0.0,3.41,3.35,3.56,0.0
Upper middle income,U30,6,2.5,3.54,3.68,4.0,0.0,3.41,3.5,3.61,0.0
Upper middle income,U30,6,2.8,3.15,3.21,0.0,0.0,3.41,3.24,0.0,0.0
Upper middle income,U25,6,2.9,3.0,3.07,0.0,0.0,3.41,3.19,0.0,0.0
Lower middle income,u37,6.5,3.0,3.25,4.0,0.0,0.0,3.41,3.38,0.0,0.0
Upper middle income,u37,6,2.92,3.19,3.27,3.5,0.0,3.41,3.29,3.45,0.0
Upper middle income,U30,6,2.99,2.93,2.79,3.4,3.17,3.41,3.18,3.42,3.5
Lower middle income,u37,6,3.0,3.38,3.43,0.0,0.0,3.41,3.41,0.0,0.0
Upper middle income,U30,6.2,3.43,3.89,3.88,0.0,0.0,3.41,3.72,0.0,0.0
Upper middle income,U30,6,3.15,3.13,3.32,0.0,0.0,3.41,3.25,0.0,0.0
Upper middle income,U30,6,3.34,3.63,3.86,0.0,0.0,3.41,3.56,0.0,0.0
Upper middle income,U30,6,3.03,3.13,3.5,4.0,0.0,3.41,3.29,3.51,0.0
Lower middle income,U30,6,3.08,2.67,3.0,3.17,3.17,3.41,3.18,3.42,3.5
Upper middle income,U30,6,3.28,3.0,3.0,4.0,0.0,3.41,3.19,3.43,0.0
Lower middle income,u37,6,4.0,2.79,3.0,3.4,3.17,3.41,3.18,3.42,3.5
Upper middle income,U25,6,3.34,3.15,3.15,3.5,0.0,3.41,3.26,3.47,0.0
Upper middle income,U25,6,3.02,3.88,3.96,0.0,0.0,3.41,3.7,0.0,0.0
Lower middle income,U44,6.2,2.5,3.19,3.08,0.0,0.0,3.41,3.31,0.0,0.0
Upper middle income,U25,6,3.57,3.85,3.65,4.0,4.0,3.41,3.68,3.74,3.5
Lower middle income,u37,6,3.5,3.75,3.96,4.0,4.0,3.41,3.67,3.68,3.5
Upper middle income,U30,6,3.71,3.57,3.71,3.9,0.0,3.41,3.55,3.52,0.0
Lower middle income,u37,6,2.5,3.18,3.29,3.5,0.0,3.41,3.29,3.43,0.0
Lower middle income,U30,6,2.25,3.0,2.89,2.88,0.0,3.41,3.19,3.42,0.0
Upper middle income,U30,6,2.72,3.63,3.75,3.5,0.0,3.41,3.6,3.62,0.0
Lower middle income,U30,6,2.0,3.27,3.0,0.0,0.0,3.41,3.31,0.0,0.0
Upper middle income,U30,6,3.21,3.63,3.5,3.5,0.0,3.41,3.59,3.61,0.0
Upper middle income,U30,6,3.53,3.13,3.25,4.0,3.5,3.41,3.28,3.53,3.5
Lower middle income,U30,6,2.0,2.92,2.7,2.4,2.86,3.41,3.19,3.42,3.5
Low income,U30,7,4.0,4.0,4.0,0.0,0.0,3.41,3.94,0.0,0.0
Upper middle income,u37,6,2.2,2.86,3.29,4.0,3.5,3.41,3.19,3.43,3.5
Lower middle income,U25,6.5,3.5,3.57,3.57,3.5,0.0,3.41,3.44,3.52,0.0
Upper middle income,U30,6,3.56,3.88,4.0,4.0,0.0,3.41,3.76,3.86,0.0
Upper middle income,U30,6,3.05,3.88,3.88,4.0,0.0,3.41,3.71,3.8,0.0
Upper middle income,u37,6,3.02,3.63,3.61,3.75,0.0,3.41,3.6,3.6,0.0
Upper middle income,U30,6,3.59,3.5,3.63,4.0,0.0,3.41,3.45,3.68,0.0
Lower middle income,u37,6,3.5,2.82,3.0,0.0,0.0,3.41,3.18,0.0,0.0
Lower middle income,u37,6,1.0,3.5,3.5,3.5,0.0,3.41,3.44,3.59,0.0
Lower middle income,u37,6.2,3.07,3.29,3.38,3.5,0.0,3.41,3.32,3.62,0.0
Lower middle income,u37,6,2.5,3.38,3.68,0.0,0.0,3.41,3.39,0.0,0.0
Lower middle income,u37,6,2.5,3.12,3.38,3.5,0.0,3.41,3.24,3.48,0.0
Lower middle income,u37,6,2.0,3.0,3.12,2.5,0.0,3.41,3.19,3.42,0.0
Lower middle income,u37,6,2.5,3.25,3.38,3.0,0.0,3.41,3.29,3.45,0.0
Lower middle income,u37,6,3.0,2.59,3.0,3.1,3.5,3.41,3.18,3.42,3.5
Lower middle income,U44,6.2,3.0,2.86,3.09,3.67,4.0,3.41,3.19,3.48,3.5
Lower middle income,U44,6,4.0,2.95,3.19,2.75,0.0,3.41,3.19,3.44,0.0
Upper middle income,U30,6.2,3.52,3.63,3.5,3.5,0.0,3.41,3.57,3.69,0.0
Low income,U30,6,3.0,3.81,3.6,0.0,0.0,3.41,3.7,0.0,0.0
Low income,U30,6,4.0,3.5,3.89,0.0,0.0,3.41,3.56,0.0,0.0
Upper middle income,U30,6.2,2.71,3.5,3.75,3.75,3.5,3.41,3.53,3.69,3.5
Upper middle income,U30,6,3.51,3.33,3.64,3.63,3.5,3.41,3.41,3.56,3.5
Upper middle income,U30,6,3.11,3.25,3.25,3.5,0.0,3.41,3.31,3.55,0.0
Low income,u37,6,3.0,3.0,3.31,0.0,0.0,3.41,3.22,0.0,0.0
Upper middle income,U30,6.2,3.69,4.0,4.0,4.0,0.0,3.41,3.89,3.93,0.0
Low income,u37,6,3.5,2.73,3.21,0.0,0.0,3.41,3.18,0.0,0.0
Lower middle income,u37,6.2,3.0,2.9,3.39,4.0,0.0,3.41,3.2,3.45,0.0
Lower middle income,u37,6,3.0,3.65,3.5,3.75,3.5,3.41,3.59,3.6,3.27
Low income,U30,7,3.5,3.96,3.89,0.0,0.0,3.41,3.9,0.0,0.0
Lower middle income,U30,6,2.56,3.85,4.0,0.0,0.0,3.41,3.7,0.0,0.0
Upper middle income,U30,6,3.19,3.5,3.36,0.0,0.0,3.41,3.51,0.0,0.0
Upper middle income,U25,6,3.11,3.25,3.32,0.0,0.0,3.41,3.32,0.0,0.0
Lower middle income,U30,6,2.0,3.0,3.12,0.0,0.0,3.41,3.19,0.0,0.0
Upper middle income,U25,6,3.85,3.5,3.75,4.0,3.5,3.41,3.5,3.68,3.5
Lower middle income,G45,8,3.0,3.65,3.38,3.63,3.25,3.41,3.63,3.56,3.54
Lower middle income,u37,6.5,3.0,3.77,3.8,0.0,0.0,3.41,3.66,0.0,0.0
Upper middle income,U25,6,3.2,3.5,3.5,3.0,4.0,3.41,3.49,3.68,3.5
Upper middle income,U30,6.2,3.66,4.0,3.75,4.0,0.0,3.41,3.85,3.76,0.0
Low income,U30,6.5,3.04,4.0,3.65,0.0,0.0,3.41,3.91,0.0,0.0
Upper middle income,U30,6,2.99,3.5,3.63,4.0,0.0,3.41,3.52,3.65,0.0
Upper middle income,U30,6,3.01,3.25,3.04,3.0,0.0,3.41,3.33,3.43,0.0
Upper middle income,U30,6,3.75,3.0,3.17,3.17,3.17,3.41,3.24,3.45,3.5
Upper middle income,u37,6,3.91,4.0,4.0,4.0,4.0,3.41,3.86,3.89,3.5
Upper middle income,U30,6,3.67,3.5,3.75,4.0,0.0,3.41,3.5,3.64,0.0
Upper middle income,U30,6,2.65,3.0,2.88,3.0,0.0,3.41,3.2,3.44,0.0
Upper middle income,U30,6,2.56,2.88,3.0,3.5,0.0,3.41,3.18,3.44,0.0
Upper middle income,U30,6,3.61,3.13,3.38,3.5,0.0,3.41,3.27,3.48,0.0
Lower middle income,U30,6,2.91,3.88,4.0,3.5,0.0,3.41,3.76,3.73,0.0
Lower middle income,U25,6,3.66,4.0,3.88,3.5,0.0,3.41,3.81,3.81,0.0
Upper middle income,U30,6,3.69,4.0,3.5,3.5,0.0,3.41,3.86,3.76,0.0
Upper middle income,U30,6.5,2.33,3.14,3.35,3.0,0.0,3.41,3.27,3.52,0.0
Lower middle income,u37,6.2,3.02,3.38,3.62,4.0,0.0,3.41,3.38,3.54,0.0
Lower middle income,u37,6.2,2.0,3.38,3.35,3.0,0.0,3.41,3.4,3.54,0.0
Lower middle income,U44,6,2.84,2.75,3.0,3.0,0.0,3.41,3.18,3.42,0.0
Lower middle income,u37,6,1.0,2.75,3.23,3.67,0.0,3.41,3.18,3.42,0.0
Low income,U30,6,2.8,3.13,3.13,3.75,0.0,3.41,3.31,3.51,0.0
Upper middle income,U30,6,3.9,3.25,3.54,3.5,0.0,3.41,3.32,3.48,0.0
Upper middle income,U30,6,3.61,3.88,4.0,4.0,0.0,3.41,3.75,3.86,0.0
Lower middle income,U30,6.5,4.0,3.0,3.38,4.0,0.0,3.41,3.19,3.5,0.0
Lower middle income,U30,6,3.18,2.88,3.0,3.0,0.0,3.41,3.18,3.42,0.0
Upper middle income,U30,6,3.62,3.5,3.38,3.5,0.0,3.41,3.51,3.61,0.0
Upper middle income,U30,6,3.28,3.12,3.5,0.0,0.0,3.41,3.25,0.0,0.0
Lower middle income,u37,6,3.11,3.29,3.58,0.0,0.0,3.41,3.35,0.0,0.0
Lower middle income,u37,6,3.57,3.89,3.67,0.0,0.0,3.41,3.75,0.0,0.0
Lower middle income,U30,6,2.5,3.3,3.13,0.0,0.0,3.41,3.35,0.0,0.0
Lower middle income,u37,6,3.0,3.79,3.71,3.75,3.63,3.41,3.64,3.62,3.5
Lower middle income,U30,7,4.0,3.0,3.36,3.5,3.22,3.41,3.27,3.48,3.5
Lower middle income,U30,6.2,4.0,3.43,3.57,3.5,3.72,3.41,3.42,3.48,3.5
Upper middle income,u37,6,3.37,3.36,3.29,3.0,3.5,3.41,3.37,3.58,3.5
Upper middle income,u37,6,3.25,3.57,3.5,3.5,0.0,3.41,3.49,3.6,0.0
Upper middle income,U30,6.2,3.35,3.36,3.64,3.33,0.0,3.41,3.42,3.56,0.0
Upper middle income,U30,6,3.5,3.88,3.96,4.0,3.5,3.41,3.77,3.77,3.37
Lower middle income,u37,6.2,1.97,3.42,3.54,3.75,0.0,3.41,3.44,3.53,0.0
Lower middle income,U44,6,3.0,3.61,3.58,0.0,0.0,3.41,3.57,0.0,0.0
Lower middle income,u37,6,2.0,3.32,3.5,3.75,0.0,3.41,3.38,3.4,0.0
Low income,U30,6.5,4.0,3.93,3.88,4.0,0.0,3.41,3.85,3.96,0.0
Lower middle income,U30,6,4.0,3.08,3.38,4.0,4.0,3.41,3.2,3.35,3.5
Upper middle income,U25,6,3.62,3.39,3.79,0.0,0.0,3.41,3.4,0.0,0.0
Low income,U30,6,3.5,3.33,3.5,3.5,3.5,3.41,3.42,3.66,3.36
Upper middle income,U30,6,2.91,3.63,3.63,4.0,0.0,3.41,3.56,3.59,0.0
Lower middle income,U30,6,3.0,3.55,3.38,3.0,4.0,3.41,3.53,3.53,3.5
Upper middle income,U30,6,3.36,3.5,3.57,3.7,3.5,3.41,3.48,3.52,3.5
Lower middle income,U30,6,3.0,3.2,3.13,0.0,0.0,3.41,3.29,0.0,0.0
Upper middle income,U30,6,3.55,2.86,3.14,3.1,0.0,3.41,3.18,3.42,0.0
Upper middle income,U30,6,3.39,3.57,3.57,3.5,3.5,3.41,3.52,3.7,3.5
Upper middle income,u37,6,3.13,3.43,3.64,4.0,3.88,3.41,3.45,3.64,3.5
Low income,U30,6,3.38,3.71,3.79,3.88,3.63,3.41,3.64,3.69,3.5
Lower middle income,U30,6.5,2.44,3.0,3.0,3.19,0.0,3.41,3.21,3.42,0.0
Upper middle income,u37,6,2.76,3.71,3.43,4.0,3.38,3.41,3.61,3.67,3.5
Upper middle income,U25,6,2.99,3.36,3.36,3.3,0.0,3.41,3.39,3.44,0.0
Upper middle income,U25,6.2,3.55,3.25,3.38,4.0,0.0,3.41,3.3,3.59,0.0
Upper middle income,U30,6,3.54,3.13,3.25,4.0,0.0,3.41,3.26,3.49,0.0
Upper middle income,U30,6,3.59,3.38,3.5,4.0,0.0,3.41,3.41,3.58,0.0
Low income,U30,6.2,3.5,3.82,4.0,0.0,0.0,3.41,3.79,0.0,0.0
Lower middle income,u37,6,2.5,3.13,3.17,3.0,4.0,3.41,3.26,3.45,3.43
Low income,U30,7,3.24,3.79,3.64,4.0,3.14,3.41,3.75,3.83,3.5
Upper middle income,U30,6.2,3.25,3.0,3.21,3.3,0.0,3.41,3.21,3.42,0.0
Upper middle income,U30,6.2,2.75,3.36,3.14,3.25,0.0,3.41,3.42,3.55,0.0
Upper middle income,U30,6,2.87,3.63,3.2,0.0,0.0,3.41,3.65,0.0,0.0
Lower middle income,G45,6,2.5,4.0,4.0,3.79,3.9,3.41,3.76,3.63,3.5
Low income,U30,6,3.27,3.63,4.0,3.88,0.0,3.41,3.71,3.69,0.0
Low income,U44,6,3.0,2.75,3.0,2.5,4.0,3.41,3.19,3.42,3.5
Lower middle income,u37,6.2,3.84,3.12,3.38,3.0,0.0,3.41,3.22,3.49,0.0
Lower middle income,u37,6,3.89,3.12,2.75,3.0,0.0,3.41,3.2,3.45,0.0
Lower middle income,U30,6,3.0,3.38,3.29,0.0,0.0,3.41,3.4,0.0,0.0
Upper middle income,U30,6,2.88,3.0,3.33,3.32,3.5,3.41,3.24,3.42,3.41
Upper middle income,U30,6,2.91,3.25,4.0,3.13,0.0,3.41,3.37,3.49,0.0
Upper middle income,U30,6,3.52,3.55,3.88,3.88,4.0,3.41,3.57,3.57,3.5
Upper middle income,u37,6,2.5,3.29,3.38,3.32,0.0,3.41,3.39,3.44,0.0
Lower middle income,U30,6.5,4.0,3.42,3.38,2.5,0.0,3.41,3.39,3.6,0.0
Upper middle income,U44,6,3.32,3.88,3.71,0.0,0.0,3.41,3.78,0.0,0.0
Upper middle income,U30,6,3.08,3.88,3.75,3.5,0.0,3.41,3.72,3.83,0.0
Lower middle income,U44,6,3.0,3.4,3.33,3.59,3.25,3.41,3.46,3.46,3.5
Lower middle income,u37,6.2,3.5,3.05,3.42,3.68,3.25,3.41,3.25,3.43,3.5
Lower middle income,U44,6.3,3.5,3.3,3.5,3.57,3.25,3.41,3.41,3.45,3.5
Lower middle income,u37,7,3.31,3.6,3.25,3.71,3.75,3.41,3.65,3.52,3.5
Lower middle income,U30,6.2,2.5,3.85,3.63,3.64,3.0,3.41,3.72,3.62,3.5
Upper middle income,U30,6,2.75,3.17,3.27,0.0,0.0,3.41,3.3,0.0,0.0
Low income,U30,6.5,2.86,3.36,3.36,3.3,3.33,3.41,3.47,3.53,3.5
Upper middle income,U30,6,2.81,3.63,3.88,3.5,0.0,3.41,3.58,3.6,0.0
Low income,u37,6,3.0,3.13,3.5,3.5,0.0,3.41,3.29,3.5,0.0
Lower middle income,U30,6,1.65,3.0,3.21,3.4,3.11,3.41,3.2,3.42,3.5
Lower middle income,U30,6,4.0,3.46,3.57,0.0,0.0,3.41,3.44,0.0,0.0
Lower middle income,U44,6,3.0,3.55,3.56,3.43,3.86,3.41,3.49,3.58,3.5
Lower middle income,u37,6,3.45,3.57,3.63,0.0,0.0,3.41,3.53,0.0,0.0
Lower middle income,u37,6,3.0,3.33,2.92,3.5,0.0,3.41,3.39,3.57,0.0
High income,u37,6.5,3.0,3.54,3.13,3.88,0.0,3.41,3.47,3.57,0.0
Lower middle income,u37,6,3.38,3.08,3.63,4.0,4.0,3.41,3.26,3.51,3.5
Lower middle income,u37,6.5,3.26,3.67,3.42,4.0,4.0,3.41,3.57,3.73,3.5
Upper middle income,u37,6,3.29,2.88,4.0,3.25,0.0,3.41,3.19,3.42,0.0
Upper middle income,U30,6,3.13,3.25,4.0,3.88,0.0,3.41,3.37,3.49,0.0
Lower middle income,U30,6,3.0,3.17,3.2,3.04,0.0,3.41,3.28,3.42,0.0
Lower middle income,U30,6,4.0,3.38,3.89,0.0,0.0,3.41,3.38,0.0,0.0
Upper middle income,U30,6.5,3.68,3.71,3.71,3.83,0.0,3.41,3.61,3.72,0.0
Lower middle income,U44,6,3.5,2.67,2.91,2.83,0.0,3.41,3.18,3.42,0.0
High income,U30,6,2.75,2.81,3.0,0.0,0.0,3.41,3.18,0.0,0.0
Lower middle income,U30,6.2,2.5,3.2,3.13,0.0,0.0,3.41,3.27,0.0,0.0
Lower middle income,u37,6,3.36,3.0,2.64,3.21,3.25,3.41,3.19,3.42,3.5
Lower middle income,U30,6.3,3.5,3.21,3.14,3.23,3.23,3.41,3.28,3.43,3.5
Upper middle income,U30,6,3.24,3.04,3.3,3.5,4.0,3.41,3.22,3.46,3.5
Lower middle income,U30,6,3.38,3.57,3.5,3.5,0.0,3.41,3.54,3.61,0.0
Upper middle income,U30,6,3.26,3.36,3.14,3.27,3.0,3.41,3.36,3.44,3.5
Lower middle income,U30,6.5,4.0,3.43,3.36,3.6,0.0,3.41,3.38,3.49,0.0
Lower middle income,U30,6,3.5,3.58,3.63,3.5,0.0,3.41,3.52,3.5,0.0
Lower middle income,U44,6,2.5,3.36,3.38,3.74,3.5,3.41,3.44,3.45,3.5
Lower middle income,U44,6,3.5,3.45,3.8,3.5,3.63,3.41,3.51,3.46,3.5
Lower middle income,u37,6,3.5,3.23,3.27,0.0,0.0,3.41,3.3,0.0,0.0
Low income,U30,6,2.62,3.88,4.0,3.88,0.0,3.41,3.89,3.8,0.0
Lower middle income,G45,6,3.5,3.23,3.32,3.31,3.0,3.41,3.34,3.43,3.5
Lower middle income,u37,6.5,2.5,3.57,3.5,3.88,3.2,3.41,3.5,3.59,3.5
High income,U30,6.5,3.5,3.54,3.42,0.0,0.0,3.41,3.44,0.0,0.0
High income,U30,7.5,4.0,3.6,3.86,0.0,0.0,3.41,3.53,0.0,0.0
Lower middle income,u37,6,2.76,3.37,3.5,3.65,3.5,3.41,3.4,3.46,3.5
Lower middle income,u37,6,2.85,3.63,3.43,3.5,3.0,3.41,3.54,3.53,3.5
Upper middle income,U25,6,3.67,3.79,3.5,4.0,3.83,3.41,3.62,3.76,3.5
Upper middle income,U30,6,3.5,3.57,3.43,3.83,4.0,3.41,3.51,3.56,3.5
Upper middle income,u37,6,2.61,3.25,3.0,3.5,3.0,3.41,3.38,3.42,3.5
Upper middle income,u37,6,3.65,3.57,3.57,3.88,0.0,3.41,3.52,3.54,0.0
Low income,U30,6.5,3.5,3.71,3.79,3.5,3.5,3.41,3.63,3.83,3.5
High income,U30,6.5,2.75,3.13,3.18,3.0,0.0,3.41,3.25,3.54,0.0
Lower middle income,u37,6,3.51,3.4,3.26,3.0,0.0,3.41,3.38,3.45,0.0
Upper middle income,U30,6,3.79,3.57,3.5,3.8,0.0,3.41,3.49,3.55,0.0
Upper middle income,U30,6,3.63,3.71,3.5,0.0,0.0,3.41,3.64,0.0,0.0
Lower middle income,u37,6,2.5,3.13,3.5,3.0,0.0,3.41,3.23,3.46,0.0
Lower middle income,U30,7,2.66,3.7,3.77,4.0,3.5,3.41,3.67,3.68,3.5
Lower middle income,U44,6,3.5,3.73,3.79,3.67,3.4,3.41,3.63,3.62,3.5
Upper middle income,U44,6.2,3.13,3.83,3.75,3.86,3.88,3.41,3.72,3.77,3.5
Lower middle income,u37,6,2.0,3.67,3.64,3.36,3.69,3.41,3.56,3.51,3.5
Lower middle income,u37,6,3.14,4.0,4.0,3.79,4.0,3.41,3.8,3.66,3.5
Lower middle income,U44,6,3.5,3.73,3.68,3.54,3.4,3.41,3.66,3.6,3.5
Upper middle income,U25,6,3.38,3.27,3.45,3.5,3.5,3.41,3.34,3.58,3.5
Upper middle income,U30,6.2,3.546,3.88,3.73,3.5,0.0,3.41,3.78,3.82,0.0
Lower middle income,U25,6.5,3.5,3.32,2.8,0.0,0.0,3.41,3.28,0.0,0.0
Lower middle income,u37,6,3.5,3.5,3.5,3.42,3.79,3.41,3.48,3.53,3.5
Low income,U30,6,4.0,3.88,3.88,3.88,0.0,3.41,3.79,3.72,0.0
Lower middle income,U30,6.5,3.0,3.87,3.75,0.0,0.0,3.41,3.73,0.0,0.0
Upper middle income,U25,6,3.53,3.5,3.64,3.5,3.5,3.41,3.5,3.66,3.5
Upper middle income,U30,6,3.48,3.0,3.63,3.0,0.0,3.41,3.21,3.46,0.0
Upper middle income,U30,6,3.01,3.38,3.38,3.5,0.0,3.41,3.43,3.51,0.0
Lower middle income,U25,6,2.0,3.5,3.83,3.83,4.0,3.41,3.49,3.71,3.5
Upper middle income,U30,6,3.03,3.29,3.36,3.5,0.0,3.41,3.35,3.44,0.0
Upper middle income,U30,6.5,3.82,4.0,3.83,4.0,0.0,3.41,3.89,3.91,0.0
Lower middle income,U30,6.2,4.0,3.14,3.14,3.4,3.0,3.41,3.24,3.42,3.5
Upper middle income,U30,6,3.58,3.88,3.82,0.0,0.0,3.41,3.75,0.0,0.0
Upper middle income,U44,6.5,2.71,3.77,3.69,0.0,0.0,3.41,3.68,0.0,0.0
Upper middle income,U30,6.2,3.59,3.29,3.36,3.6,0.0,3.41,3.37,3.47,0.0
Upper middle income,U30,6,2.49,3.0,2.88,3.0,0.0,3.41,3.2,3.44,0.0
Lower middle income,u37,6,3.0,3.13,3.5,3.25,0.0,3.41,3.25,3.47,0.0
Low income,U30,6,4.0,3.5,3.79,0.0,0.0,3.41,3.55,0.0,0.0
Low income,u37,7,3.5,3.93,4.0,4.0,3.88,3.41,3.84,3.92,3.5
Low income,u37,6.5,3.5,3.42,3.79,0.0,0.0,3.41,3.5,0.0,0.0
Lower middle income,U44,6,4.0,3.6,3.76,3.73,0.0,3.41,3.52,3.49,0.0
Lower middle income,U44,6,4.0,3.7,3.65,3.69,0.0,3.41,3.6,3.54,0.0
Upper middle income,U30,6,3.8,2.69,2.9,3.63,3.0,3.41,3.18,3.42,3.5
Upper middle income,U25,6,3.53,3.0,3.38,4.0,4.0,3.41,3.22,3.52,3.5
Upper middle income,U30,6,3.12,3.13,3.13,4.0,0.0,3.41,3.26,3.5,0.0
Upper middle income,U25,6,3.18,3.13,2.8,3.0,0.0,3.41,3.23,3.44,0.0
Lower middle income,U30,6,2.5,3.0,3.25,3.5,2.5,3.41,3.2,3.45,3.3
Upper middle income,U30,6,3.68,3.5,3.88,4.0,0.0,3.41,3.52,3.69,0.0
Lower middle income,U44,6,3.5,3.67,3.15,3.09,3.67,3.41,3.63,3.53,3.5
Lower middle income,U30,6,3.33,3.79,3.89,3.75,0.0,3.41,3.68,3.63,0.0
Upper middle income,U25,6,3.73,3.85,3.77,3.5,0.0,3.41,3.7,3.82,0.0
Lower middle income,U44,6,3.5,3.83,3.32,3.71,3.79,3.41,3.69,3.67,3.5
Upper middle income,U30,6,2.86,2.5,2.88,3.5,0.0,3.41,3.18,3.42,0.0
Upper middle income,U30,6,2.92,3.0,3.0,3.5,0.0,3.41,3.19,3.42,0.0
Upper middle income,U44,6,3.27,3.25,3.65,3.5,0.0,3.41,3.33,3.53,0.0
Lower middle income,U44,6,3.0,3.67,3.61,3.36,3.25,3.41,3.6,3.55,3.5
Lower middle income,U44,6,2.5,3.83,3.36,3.73,3.5,3.41,3.68,3.62,3.5
Low income,u37,6,4.0,3.0,3.0,3.38,0.0,3.41,3.24,3.43,0.0
Low income,U30,6.5,3.4,3.86,3.79,3.83,0.0,3.41,3.75,3.71,0.0
Lower middle income,U25,7,1.0,3.17,3.32,3.67,3.5,3.41,3.17,3.46,3.5
Lower middle income,u37,6,3.0,3.19,3.08,0.0,0.0,3.41,3.32,0.0,0.0
Low income,U30,6,3.81,3.13,3.67,3.5,4.0,3.41,3.3,3.66,3.5
Lower middle income,u37,6,3.5,3.86,3.75,3.63,3.5,3.41,3.71,3.57,3.5
Lower middle income,U44,6,2.0,3.27,3.43,3.67,3.7,3.41,3.36,3.47,3.5
Lower middle income,u37,6,3.5,3.21,3.36,0.0,0.0,3.41,3.27,0.0,0.0
Lower middle income,U44,6.2,3.43,3.75,4.0,4.0,0.0,3.41,3.76,3.74,0.0
Upper middle income,U30,7,3.11,3.29,3.43,3.5,0.0,3.41,3.43,3.49,0.0
Lower middle income,u37,6,3.34,3.1,3.54,3.63,0.0,3.41,3.23,3.47,0.0
Low income,U30,7.5,3.4,3.29,3.64,3.75,3.5,3.41,3.48,3.63,3.5
Lower middle income,u37,6,3.5,3.2,3.5,3.79,0.0,3.41,3.3,3.42,0.0
Lower middle income,U30,6,3.04,3.61,3.63,0.0,0.0,3.41,3.56,0.0,0.0
Lower middle income,U44,6,3.5,3.18,3.75,3.71,3.8,3.41,3.32,3.47,3.5
Lower middle income,U44,6,3.0,3.73,3.75,3.83,3.7,3.41,3.64,3.57,3.5
Lower middle income,U30,6,3.88,3.81,4.0,3.71,3.69,3.41,3.7,3.6,3.5
Lower middle income,u37,6,3.0,3.86,3.46,3.92,3.7,3.41,3.71,3.5,3.5
Lower middle income,U44,6,3.5,3.59,3.64,3.58,3.6,3.41,3.56,3.57,3.5
